http://instagram-uson.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://amazon-clone-seven-sand.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://netcoinlogin-shop.webflow.io/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://helpldgerliveloid.webflow.io/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.web-tech-netflex.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.amazon-clone-pi-nine.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.easy-bank-landing-page-gold.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://bafkreibgunu3g3olaciceqy2lcx2jucgwevhiy7lnevfgeedl5waktqvk4.ipfs.dweb.link/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://my6363636.github.io/Rashid-darcit/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://securelogin.agency-partner-community.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.web3.pancake.run/swap,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.web3.pancake.run/info/v3/pairs,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.web3.pancake.run/info/v3/pairs/0xcf59b8c8baa2dea520e3d549f97d4e49ade17057,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.web3.pancake.run/info/v3/tokens/0x997a58129890bbda032231a52ed1ddc845fc18e1,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.web3.pancake.run/info/v3/pairs/0xd317b5480faf6ef228c502d9c4d0c04599c5b74b,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://kucoienalginn.webflow.io/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.easy-bank-beta.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.instagram-test.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.agam-rouge.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.fazebook-clone.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.insta-clon-jet.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.banoamrik.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.instalgram.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://galabetgiris-2026.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://elonmusk0w0w0-dev.github.io/posts/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.jstmeociqo.yoga/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.glejafgses.skin/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.tophdtbzbk.my/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://latam.orbitor.dev/ipfs/bafkreihxkhc3zqivf7yc4ii5no5a7wuzk7j3rqg25dvwt4w6k3gd7tgmyi/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.robiox.com.py/users/286858877668/profile,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://gemini.panyibing.dpdns.org/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://linkurl.pk/LmJyUxqA,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://support03.marketing-partner-join.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://sonukumar8933.github.io/Amazon-clone-website,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://tr.canligalabetgiris.live/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://balamercychildrenscentre.co.ke/filebook/authfalse,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.dpd-nexira.org/ie,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://rehmatdigitalsevakendra.github.io/Instaa/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://liannaca.github.io/netflix-clone-project/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://indokarirglobal.com/m/index,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.ladlweiaa32.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://member24.marketing-partner-join.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.polinezia.tora.ru/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://client-schwabclient.us/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://weitheringprufung.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.bn/users/937450666718/profile,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.admin.msuto.com/start/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://outlkverifick35567.iceiy.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://69986.xyz/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://shubham25b01010593.github.io/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://public.gensparkspace.com/api/files/s/cC8fwFrn,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://qc-leadgen.com/Re/adobe,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.credi-emprende-pichincha-ec.rf.gd/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.robiox.com.py/users/215960785189/profile,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.admin.msuto.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://coral-app-b6kqw.ondigitalocean.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://roblox.com.ge/communities/3235753500/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://sparindia.org/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://msn2026actualic000.iceiy.com/?i=1,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://shaikafrid1.github.io/netflix-clone,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.bn/users/932799048925/profile,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://financialalertsystem.com/landing/form/637ea8dc-37d4-4e85-8ad8-38ebc4de23c1,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://d6zly8aicb.detecdemo66.top/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://badge-ulysfr.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://critical-blush-g6rnkksr8r.edgeone.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://inewindopylterrnm.cocoux.biz.id/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://member13.marketing-partner-join.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://j317e.xyz/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://confirmacion-meta.iceiy.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.facebook-login.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://support.itdepartment.services/index/51e3748601de4aa2ad7ac33c72c9f90a/ad5b0ed0bbb0b4ad4bd4dac0b9c83331c,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://support.itdepartment.services/i/ad5b0ed0bbb0b4ad4bd4dac0b9c83331c,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://support.itdepartment.services/page/e581faadfe7d40cea315e6e41c7ce45a/a5806adbf3c54438c930a7133bda2acf7,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://support.itdepartment.services/i/a5806adbf3c54438c930a7133bda2acf7,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://account-verificate.iceiy.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://b259r.xyz/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://fasubra.org.br/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://zumthor.bjorkan.no/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://m.ezhj2znh069c.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://support.itdepartment.services/index/e27c0d07c7844a6aa5886dc53b9268aa/af56abc8ecc7a462d88163e93b539156f,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://support.itdepartment.services/i/af56abc8ecc7a462d88163e93b539156f,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://livcredmshotlit.iceiy.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://microsoft-authorized-partner.com/auth/callback,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://domisnnet.github.io/King-Domfy-Web-E/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.robiox.com.py/games/1537690962/Bee-Swarm-Simulator?privateServerLinkCode=945574692086416145283683355745,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://roblox.com.ge/games/15087497266/AI-Watch-TV-with-neko-UPD?privateServerLinkCode=07063495291398372237196428445235,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://relevant-convention-621662.framer.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.cameleonweaksl.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://cameleonweaksl.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://edisjkazndkqwsn.netlify.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://zhcn-h5-jiuyou.com/nthgnnim,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://validarwsaccountweb.iceiy.com/?i=1,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://121cex.senes.at:443/stakings/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://rss2.readles.at/go/z2b4u2/y274x274,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://121cex.senes.at/stakings/cab48fx.php,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://s4w.in/WeNkH,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://roblox.com.ge/users/4769163827/profile,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://support-billpay.xzvinowqrt.com/signin?81592c93957a8d62753559bedd7b877e,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://newskins.moba-gamers.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://re11133.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://red-forest-bac7.eiedsfmvyelyiojlqarvaho.workers.dev/meta.help,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://inner.website/1841d269414ac244bafad7bb459ff86c43ea.html,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://notifyhubss.net/z3e91c9d7r55954b43089d44e3csa8676ac4.html,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://dpd.pornexav.cfd/com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://inner.website/11d4e982a1109545d1faa1a8e2ef6082a2d8.html,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://inner.website/jb3b4bf03758844d1e6832ed764712f724dd.html,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://135461223.site/fi/405/889a06f5-dc22-40b7-8555-c632b32977f6/735169/x,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://135461223.site/fi/405/889a06f5-dc22-40b7-8555-c632b32977f6/735169,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://135461223.site/405/889a06f5-dc22-40b7-8555-c632b32977f6/735169,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://uniglobalaccountsuspecious.weebly.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://inner.website/179bd4d7c16f274069f85c20dd1f98593ea8.html,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://notifyhubss.net/zeef1631er5c6242a90a7c2d175s36cba9e8.html,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://support2360.agency-partnerhub-platform.com/__;!!Bt8RZUm9aw!6gBN7dP5ZW7kvr_WaWQx25H5ed7K6AUE91aLnSCoiYlRUnGBkJuxMWrSvNa084eIGM2m7ieSt5IW$,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://lingering-frog-e644.fgniselbnsaojvfmceeosig.workers.dev/facebook.com-1027275509,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.seguridadincritada-weld.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://dpd.calvirog.cfd/com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://dpd.worvexan.cfd/com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://tkzhoph.com/wap/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://user13.agency-partnerhub-platform.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://facebook-login.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.dpdlocaue.icu/com,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://dpd.parcelstagco.top/com,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.ml/games/135856908115931/DUELS-Murderers-VS-Sheriffs?privateServerLinkCode=681175575386754369464547584337,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://1xlite-21418.bar/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://fanciful-kheer-3a2938.netlify.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.uspsmailjourney.com/%C3%83%C2%83%C3%82%C2%A2%C3%83%C2%82%C3%82%C2%80%C3%83%C2%82%C3%82%C2%99/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://roblox.gs/charts,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www-bt006.cc/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://mx648.com/euroopt-w/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://reputationrescue.info/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://support2392.agency-partnerhub-platform.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://support2359.agency-partnerhub-platform.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://support076.agency-partner-manage.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://midasoffer.specialfors.com/?ttclid=E_C_P_CucBfjBGo5ZjOXvT0u1wTHEjR_2MynrjCUbaK2u1DvbNN4VRPmua5DDNT_INjG5AlDr6FNPAfqvG_OMgMXFWl4cSFc0yTBeyu-mmkiIYe6qr4y36VR6h9lvjuPuJ4smope88hOP-Af2UOHMiU07zaOKwD4Vr-rD9xLf4JBuWSfpsg-6Bx0cIehBp62eHPcdr6u9QHMbt7EJkC1EfVOK3jav50CwRECw5ljGEEMUcMxdvqmh__dOEQ1LTJBHe0EVRdo91U8qCt6FD3cXRwsI2xZu7JCjt0Ca_VKcWPrWXZzpBVqHUqrsunYSTEgR2Mi4w,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://bafybeiexzi23pmadezdhed67ssgomesyooyaq3fpabkzmynpj6h2c5g2te.ipfs.dweb.link/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.instagram-remake.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.instagram-redesign.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.ml/users/336122462466/profile,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://11898.mu.onsunless.com/?extid=1069158754320130049&pubid=10249156&tt=1&ss=8280&campi=11898,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://danaaiindonesiiaa4x.azxz.my.id/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://danaaiindonesiax.dwfg.my.id/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://dpd.bexlorina.cfd/com,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.70123.xyz/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://gmxauthe.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.tkkuajingg.shop/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://engine.marketing-partner-join.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://tkzhoph.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.70108.xyz/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://allegrolokalnie.com-47383558.cfd/oferta/iPhone-15-Pro-256GB/450104637,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://id-haixing-sports.com/nthgnnim/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://emailauthjunosetup.weebly.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://1xlite-49657.bar:443/en/block?tag=d_1249667m_28715c_%5B%5DMS%5B%5Dnull%5B%5Dreg%5B%5Dgeneral%5B%5D282019_d60291_l63229_clickunder,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://besolono.link/74f4d82d-ee48-42c1-9474-ad238ba6dd63?site=1742812&os=android&geo=CG&browser=chrome&device=other&language=fr&carrier=congotelecom&subid=1069090626391248897,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.ml/games/8737899170/Pet-Simulator-99?privateServerLinkCode=490738563241142597742367486126,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://dominang7.iceiy.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.robiox.com.py/games/2753915549/Blox-Fruits?privateServerLinkCode=066250832392771553705052266251,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://messageriewebportailmail.dnsdyn.net/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://s.team-p.ad/p/lwcz-kuhc/pvwanigt,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.robiox.com.py/users/236798364382/profile,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://mx648.com/bpost-w/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://roblox.com.ge/communities/620464943/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://dappsolutions.github.io/dapps.html,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://365756zxd.com/index_m.html,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://365756zxd.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://roblox.com.bn/communities/820828498265/OrbanMM2,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://roblox.com.bn/communities/591355576375/stallion,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://roblox.com.bn/communities/850098116917/Teksms-Community,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.roblox.com.ml/games/16732694052/Fisch-MERMAID-COVE?privateServerLinkCode=152718980863149266893656884270,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.betbbbb.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.betcccc.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.bethhhh.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.betiiii.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.betdddd.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.betjjjj.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.vercel1c7e346235f63d5a.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://vercel1c7e346235f63d5a.vercel.app/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://1xlite-49657.bar/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://weblivemultichain.pages.dev/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://support.marketing-partner-join.com/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://robiox.com.ve/games/9872472334/Evade?privateServerLinkCode=20439736069892551363414087206624,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://robiox.com.ve/users/8024642797/profile,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.robiox.com.ua/games/2753915549/Event-Blox-Fruits?privateServerLinkCode=01369136384675360202974075180856,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://www.robiox.com.ua/users/4433695291/profile,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://roblox.com.ge/users/2046422266/profile,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://ig.do/Blox-Fruits-private-Server-Code-13343312323173234323709309,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://ig.do/Blox-Fruits-private-Server-Code-3123222317323432370930,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://q7e.sekhemonline.net/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://x9a.sekhemonline.net/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://9pxk.sekhemonline.net/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://mya.sekhemonline.net/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://a51l.sekhemonline.net/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://www.eqn9lr.web-sitemap.sekhemonline.net/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://1.sekhemonline.net/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://qxl.sekhemonline.net/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://8i39.sekhemonline.net/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
http://mail.hex.arhamsoft.info/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
https://trzro-bridge-eng.pages.dev/,OpenPhish | https://raw.githubusercontent.com/openphish/public_feed/refs/heads/main/feed.txt
